ts,Source Port,Destination Port,flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time
1723818585.3142395,2222.6,2222.5,1.5115737915039062e-05,308.2,6.0,64.0,13200.086129283069,13200.086129283069,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.31416,1723818585.3141148,2240964160.9083834,1723818585.3141377,2.2673606872558592e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7185.4,784.0,1514.0,1373.6228571428571,282.43384225324854,1230.8,4.792213439941407e-06,5.5,546328.0,52.34015929905421,399.4217701876874,160167.9071564626,0.5,38.5,0.0,0.0,0.0,0.0,172381858.5314418,1.5115737915039062e-05
1723818585.314312,0.0,0.0,0.0,0.0,6.0,64.0,13231.2429022082,13231.2429022082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.314267,1723818585.314267,1723818585.314267,1723818585.314267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20635.0,54.0,1514.0,1324.603938620719,479.3156229029725,1514.0,172381858.5314387,13.5,546328.0,51.451267751599325,679.235770791233,232073.22959909355,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3143685,0.0,0.0,0.0,0.0,6.0,64.0,13231.2429022082,13231.2429022082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.314267,1723818585.314267,1723818585.314267,1723818585.314267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.698204040527343e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.314431,2222.7,2222.6,1.5616416931152344e-05,308.2,6.0,64.0,13019.139008356007,13019.139008356007,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.3143475,1723818585.3142858,2413346019.440055,1723818585.314317,3.123287026206654e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22462.6,784.0,1514.0,1459.1103904368763,189.1190408817797,1230.8,172381858.5314523,13.5,546328.0,53.99530652317462,268.8358287425459,73284.53617416766,0.5,244.6,0.0,0.0,0.0,0.0,172381858.53146103,1.5616416931152344e-05
1723818585.314509,0.0,0.0,0.0,0.0,6.0,64.0,12807.035114503817,12807.035114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3144538,1723818585.3144538,1723818585.3144538,1723818585.3144538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,8.20159912109375e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3145733,0.0,0.0,0.0,0.0,6.0,64.0,12807.035114503817,12807.035114503817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3144538,1723818585.3144538,1723818585.3144538,1723818585.3144538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172381858.5314644,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3146389,8.0,2214.7,1.7380714416503908e-05,156.8,6.0,64.0,12027.018161027863,12027.018161027863,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.3145585,1723818585.3144538,2758109736.5032306,1723818585.314506,5.214219230680945e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7313.8,638.0,1514.0,1376.8173015873017,314.7428502123156,1230.8,6.699562072753907e-06,5.5,546328.0,52.42685821049349,445.1136074302203,166299.2105515243,0.6,38.5,0.0,0.0,0.0,0.0,1.7380714416503908e-05,1.7380714416503908e-05
1723818585.3147016,2214.8,8.0,0.0,151.4,6.0,64.0,11507.006858710562,11507.006858710562,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.314682,1723818585.314682,1723818585.314682,1723818585.314682,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20635.0,54.0,1514.0,1324.603938620719,479.3156229029725,1514.0,172381858.5314788,13.5,546328.0,51.451267751599325,679.235770791233,232073.22959909355,1.0,244.6,0.0,0.0,0.0,0.0,172381858.5314682,0.0
1723818585.3147652,0.0,0.0,0.0,0.0,6.0,64.0,11507.006858710562,11507.006858710562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.314682,1723818585.314682,1723818585.314682,1723818585.314682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.817413330078125e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3148332,8.0,2214.8,1.4805793762207032e-05,156.8,6.0,64.0,12307.494292359992,12307.494292359992,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.3147411,1723818585.314682,2413346019.440614,1723818585.3147118,2.961162591707502e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22883.0,930.0,1514.0,1482.316443068455,132.2172155438873,1368.0,172381858.53149408,13.5,546328.0,54.43656053754605,188.08842033759345,44242.51957098207,0.4,244.6,0.0,0.0,0.0,0.0,1.4805793762207032e-05,1.4805793762207032e-05
1723818585.314902,2214.9,8.0,0.0,151.4,6.0,64.0,13508.225442834137,13508.225442834137,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.3148632,1723818585.3148484,1896200443.8463311,1723818585.314856,7.402906479268755e-06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6955.0,142.0,1376.8,1112.1455555555556,476.3598981492984,1376.8,5.602836608886719e-06,5.5,546328.0,46.022197633944586,673.674628533404,259618.499691358,0.9,38.5,0.0,0.0,0.0,0.0,172381858.5314867,0.0
1723818585.314967,0.0,0.0,0.0,0.0,6.0,64.0,13508.225442834137,13508.225442834137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.314867,1723818585.314867,1723818585.314867,1723818585.314867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22095.0,142.0,1514.0,1422.2445634843311,340.9387854006547,1514.0,172381858.5315062,13.5,546328.0,53.3259937268749,483.1986899817226,117599.56601236598,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.315024,8.0,2214.9,1.4901161193847656e-05,156.8,6.0,64.0,13464.99912141707,13464.99912141707,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.3149414,1723818585.314867,2585727877.972375,1723818585.314904,3.725295066830444e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7597.0,784.0,1514.0,1419.7373015873015,243.46867972875225,1368.0,4.1961669921875e-06,5.5,546328.0,53.25512930135,344.31670888547285,119258.39455152434,0.5,38.5,0.0,0.0,0.0,0.0,1.4901161193847656e-05,1.4901161193847656e-05
1723818585.3150856,2215.0,8.0,0.0,151.4,6.0,64.0,13421.7728,13421.7728,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.315065,1723818585.3150349,2068582302.3780384,1723818585.3150496,1.4901180267321776e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20772.2,54.0,1514.0,1337.076665893446,466.6410989088778,1376.8,172381858.53151628,13.5,546328.0,51.69418618625074,661.3112870621611,219827.2791858704,1.0,244.6,0.0,0.0,0.0,0.0,172381858.5315077,0.0
1723818585.3151562,0.0,0.0,0.0,0.0,6.0,64.0,13421.7728,13421.7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3150773,1723818585.3150773,1723818585.3150773,1723818585.3150773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,8.416175842285156e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.31521,8.0,2215.0,1.5187263488769532e-05,156.8,6.0,64.0,13396.488455635796,13396.488455635796,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.315092,1723818585.3150773,1896200443.8466,1723818585.315085,7.593641101466093e-06,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23321.0,1368.0,1514.0,1506.7,31.819962287846916,1368.0,172381858.5315261,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,1.5187263488769532e-05,1.5187263488769532e-05
1723818585.3152833,2215.1,8.0,0.0,151.4,6.0,64.0,13168.92935635793,13168.92935635793,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.31525,1723818585.315204,2240964160.909773,1723818585.315227,2.278092330439828e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7229.4,416.4,1514.0,1317.9455555555555,407.7598981492983,1376.8,8.416175842285156e-06,5.5,546328.0,51.27302288319224,576.6595781546096,212558.89969135803,0.8,38.5,0.0,0.0,0.0,0.0,172381858.5315259,0.0
1723818585.315352,0.0,0.0,0.0,0.0,6.0,64.0,13168.92935635793,13168.92935635793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3152587,1723818585.3152587,1723818585.3152587,1723818585.3152587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22095.0,142.0,1514.0,1422.2445634843311,340.9387854006547,1514.0,172381858.53154337,13.5,546328.0,53.3259937268749,483.1986899817226,117599.56601236598,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3154054,8.0,2215.1,1.5091896057128906e-05,156.8,6.0,64.0,13193.894151346283,13193.894151346283,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.3153045,1723818585.3152587,2240964160.909882,1723818585.3152816,2.2637872334322548e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7889.0,1076.0,1514.0,1464.9277777777777,137.96833478392253,1368.0,6.9141387939453125e-06,5.5,546328.0,54.10976388138916,195.1166902294549,63551.614506172846,0.3,38.5,0.0,0.0,0.0,0.0,1.5091896057128906e-05,1.5091896057128906e-05
1723818585.3154683,2215.2,8.0,0.0,151.4,6.0,64.0,13252.145339652448,13252.145339652448,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.315447,1723818585.3153863,2413346019.4415503,1723818585.3154168,3.018382977909673e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21046.6,54.0,1514.0,1359.0638453806257,441.9775325495708,1376.8,172381858.5315554,13.5,546328.0,52.11871923540832,626.4317370203404,197234.58405109067,1.0,244.6,0.0,0.0,0.0,0.0,172381858.5315472,0.0
1723818585.3155358,0.0,0.0,0.0,0.0,6.0,64.0,13252.145339652448,13252.145339652448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.315472,1723818585.315472,1723818585.315472,1723818585.315472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.888938903808594e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.315675,8.0,2215.2,2.9301643371582036e-05,156.8,6.0,64.0,12609.486379324308,12609.486379324308,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1723818585.315501,1723818585.315472,1896200443.8470483,1723818585.3154864,1.465082653563926e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23321.0,1368.0,1514.0,1506.7,31.819962287846916,1368.0,172381858.5315964,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,2.9301643371582036e-05,2.9301643371582036e-05
1723818585.3158169,2215.3,8.0,0.0,151.4,6.0,64.0,6825.555736371034,6825.555736371034,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,1723818585.3157928,1723818585.3156464,2585727877.973529,1723818585.3157196,7.32541326781963e-05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7503.8,690.8,1514.0,1397.9788888888888,283.67385519715623,1376.8,9.41753387451172e-06,5.5,546328.0,52.8419540884427,401.1754133104799,135433.44413580248,0.6,38.5,0.0,0.0,0.0,0.0,172381858.5315821,0.0
1723818585.315873,0.0,0.0,0.0,0.0,6.0,64.0,6825.555736371034,6825.555736371034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3158212,1723818585.3158212,1723818585.3158212,1723818585.3158212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22095.0,142.0,1514.0,1422.2445634843311,340.9387854006547,1514.0,172381858.53159386,13.5,546328.0,53.3259937268749,483.1986899817226,117599.56601236598,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3159325,0.0,0.0,0.0,0.0,6.0,64.0,6825.555736371034,6825.555736371034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3158212,1723818585.3158212,1723818585.3158212,1723818585.3158212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.7220458984375e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3159947,2223.4,2223.3,1.430511474609375e-05,308.2,6.0,64.0,13265.467573637105,13265.467573637105,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.3159626,1723818585.3158908,2585727877.973872,1723818585.3159268,3.5762786865234375e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21467.0,200.0,1514.0,1391.2832393200197,376.2859019538397,1230.8,172381858.5316096,13.5,546328.0,52.72804404947219,533.529742097454,159244.79468102637,0.9,244.6,0.0,0.0,0.0,0.0,172381858.5316139,1.430511474609375e-05
1723818585.316064,0.0,0.0,0.0,0.0,6.0,64.0,13981.013333333332,13981.013333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3159957,1723818585.3159957,1723818585.3159957,1723818585.3159957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,6.008148193359375e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.316136,0.0,0.0,0.0,0.0,6.0,64.0,13981.013333333332,13981.013333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.3159957,1723818585.3159957,1723818585.3159957,1723818585.3159957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172381858.53162128,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.316193,2223.5,2223.4,1.6117095947265624e-05,308.2,6.0,64.0,12409.183431952664,12409.183431952664,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.3161747,1723818585.3160615,2930491595.037372,1723818585.3161182,5.6409835815429686e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6318.2,54.0,1368.0,1020.6561904761904,558.8009798575874,1230.8,6.604194641113281e-06,5.5,546328.0,43.696646571086816,790.2639243819748,349773.4960453515,0.9,38.5,0.0,0.0,0.0,0.0,172381858.5316376,1.6117095947265624e-05
1723818585.3162625,0.0,0.0,0.0,0.0,6.0,64.0,12409.183431952664,12409.183431952664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.316215,1723818585.316215,1723818585.316215,1723818585.316215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20635.0,54.0,1514.0,1324.603938620719,479.3156229029725,1514.0,172381858.5316355,13.5,546328.0,51.451267751599325,679.235770791233,232073.22959909355,1.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.316321,0.0,0.0,0.0,0.0,6.0,64.0,12409.183431952664,12409.183431952664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.316215,1723818585.316215,1723818585.316215,1723818585.316215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,5.817413330078125e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.3163795,2223.6,2223.5,1.5187263488769532e-05,308.2,6.0,64.0,12865.030986595822,12865.030986595822,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,1723818585.3163123,1723818585.3162518,2413346019.4427986,1723818585.3162825,3.037456440586437e-05,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22179.4,638.0,1514.0,1441.7548348813211,236.6196212659122,1230.8,172381858.53164402,13.5,546328.0,53.67115705538144,336.01179374237944,95188.03740873556,0.6,244.6,0.0,0.0,0.0,0.0,172381858.5316551,1.5187263488769532e-05
1723818585.3164444,0.0,0.0,0.0,0.0,6.0,64.0,13168.92935635793,13168.92935635793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.316399,1723818585.316399,1723818585.316399,1723818585.316399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,6.198883056640625e-06,5.5,546328.0,55.02726596879042,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
1723818585.31651,0.0,0.0,0.0,0.0,6.0,64.0,13168.92935635793,13168.92935635793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1723818585.316399,1723818585.316399,1723818585.316399,1723818585.316399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,172381858.53166062,13.5,546328.0,55.02726596879042,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,0.0,0.0
